address,attraction,chance,city,cname,collected,cuuid,day,degree,delivered,endtime,ftype,iname,industry,info,invited,logo,maxsal,minsal,month,overdue,refresh,reslan,scale,url
广州市广州市天河区天河路490号壬丰大厦东厅41楼全层,免费工作餐 转正机会 成熟数据挖掘项目,可转正,广州,火烈鸟网络,0,com_thekbpr2xwdx,3,本科,0,2018-05-18,1,数据挖掘工程师实习生,计算机/互联网,<p>岗位职责：</p><p>1、负责数据统计平台的开发建设；</p><p>2、对广告推荐核心系统进行建设；</p><p>3、完善后台监控模块的相关功能。</p><p><br></p><p>任职要求：</p><p>1、热爱数据挖掘工作，有相关教育背景；</p><p>2、做事认真负责，重视工作执行细节；</p><p>3、有较强的责任心和学习、总结能力；</p><p>4、对数据敏感，有较强的逻辑思维能力和问题分析能力；</p><p>5、具备数据挖据相关的实习或工作经验，发表过数据挖掘相关论文，在ACM竞赛或数学建模竞赛中获奖，优秀重点大学应届毕业生，重点大学大三或研二在校学生优先。</p>,0,https://sxsimg.xiaoyuanzhao.com/65/26/6573D4AD145EF9590DD65C3B4EA6C426.png,180,110,6,0,2018-05-10 11:41:31,中文,150-500人,https://www.shixiseng.com/intern/inn_zwpqtnjgezc3
深圳市南山区高新园南区科技南十二路先健科技大厦20楼2008房,学习成长空间大，人工智能行业，大牛亲自教授,可转正,深圳,Webot,0,com_eb1bfkjqcivk,4,本科,0,2018-06-03,1,数据标注员实习生,计算机/互联网,<div><div><span>岗位职责：</span></div><div><span>1.负责内容的标签、分类的标注工作；</span></div><div><span>2.负责基础数据词条的整理，知识的整理；</span></div><div><span>3.充分理解数据标注的背景和标准，较为精确的完成任务，为相关策略的制定提供依据。</span></div></div><div><span>任职资格</span></div><div>1.大三或大四在读生，本科以上学历；</div><div>2.较强的语言功底，快速的阅读和较深的文字阅读能力，对语言文字敏感，对文字描述的内容有快速的判断能力；</div><div>3.具有良好的学习能力、理解能力和逻辑思维能力，沟通与表达能力好；</div><div>4.对整理工作有热情，心思细腻有耐心，富有责任感，有相关工作工作经验者优先；</div><div>5.丰富宽广的领域知识；对科技、金融、文化某个垂直领域知识有专业背景者优先。</div>,0,https://sxsimg.xiaoyuanzhao.com/76/89/766AE65EC60388383B7AD45608A29D89.png,150,100,7,0,2018-05-10 11:38:01,中文,15-50人,https://www.shixiseng.com/intern/inn_ijlsmqam4ybg
北京王府井教堂74号正邦楼,绝对高大上,面议,北京,正邦设计,0,com_ym8arbp31lqm,5,本科,0,2018-05-24,1,sem助理,文化传媒,<div>&nbsp;岗位职责<br>1、根据正邦产品特点，制定年度推广计划方案，控制各个账户预算，根据实际情况进行合理调整，保证产品线推广按时、按质完成；<br>2、指导及推动团队提升SEM推广效果；<br>3、负责SEM进度汇报，对日报，周报，月报等数据负责；<br>4、协调各搜索引擎其他资源，配合公司完成其他策略指标；<br>任职要求：<br>1、本科或以上学历；数学专业、数据分析、网络推广相关专业优先考虑；<br>2、操作过百度、360、google、搜狗&nbsp;等千万量级账户经验者优先考虑；<br>3、有良好的提案及写作能力，精通excel、ppt等办公软件；<br>4、具有维护客户的良好沟通能力，思维敏捷，富有创新精神，对数据变化敏感，具备良好的分析判断能力；<br>5、具备较强的数据分析和挖掘经验。<br><br></div>,0,https://sxsimg.xiaoyuanzhao.com/34/0B/34BF84497BF15F2FDFA1409D4995EA0B.png,150,80,3,0,2018-05-10 11:35:25,中文,500-2000人,https://www.shixiseng.com/intern/inn_mzgzyqr8gi1t
北京市海淀区学院路甲5号768产业园A座东区2号门4楼,薪资丰厚，工作环境舒适，有比Google 和 Siri 还牛的研发团队。,可转正,北京,蓦然认知/小蓦机器人,0,com_yai1hnj1wgxx,4,本科,0,2018-05-22,1,数据挖掘实习生,计算机/互联网,"<p><span>我们是一家专注于认知计算，自然语言理解技术的初创公司，拥有领先的交互式任务决策引擎，对外提供人机协作，智能对话整体解决方案；可为机器人，智能硬件等设备制造商提供流畅的人机对话，精准的语义理解，以及知识推理和自动化服务对接功能。可以全语音全自动完成车载交互，家居交互，客服问答等工作，并可以代替特定场景下的人来工作，如餐馆服务员，公司前台和客服，场馆导游，个人助理等，是一个可以快速移植，实时学习，多场景融合的机器人交互及决策系统。</span></p><p><br></p><p><u>工作职责：<span></span></u></p><p>1.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
挖掘各领域相关数据和资源<span></span></p><p>2.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
参与实现大规模分布式数据挖掘系统<span></span></p><p>3.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
优化已有数据挖掘模型<span></span></p><p>&nbsp;</p><p><u>任职资格<span>:</span></u></p><p>1.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
本科及以上<span></span></p><p>2.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
了解常用机器学习、数据挖掘或<span>nlp</span>模型算法<span></span></p><p>3.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
熟悉基本数据结构，能独立实现相关算法<span></span></p><p>4.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
有良好的的编程功底和代码风格<span></span></p><p>5.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
至少精通一门编程语言<span>(c/c++</span>等<span>)</span>和脚本语言<span>(python</span>等<span>)</span>，熟练使用常用算法和数据结构，对算法有较强的实现能力<span></span></p><p>6.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
具有统计或数据挖掘背景，并对机器学习算法和理论有较深入的研究优先<span></span></p><p>7.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
有<span>nlp/ml</span>等项目经验或数据挖掘经验者优先<span></span></p><p>8.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
有问答<span>/</span>知识图谱等领域数据挖掘经验者优先<span></span></p><p>9.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
有爬虫设计和实现经验者优先<span></span></p>",0,https://sxsimg.xiaoyuanzhao.com/BF/99/BF714F87C7B1AB7FB393C07A1360D899.png,350,300,8,0,2018-05-10 10:41:47,中文,15-50人,https://www.shixiseng.com/intern/inn_xjhiqw97x41v
北京市海淀区王庄路1号清华同方科技大厦D座东楼,薪资丰厚，工作环境舒适，有比Google 和 Siri 还牛的研发团队。,可转正,北京,蓦然认知/小蓦机器人,0,com_yai1hnj1wgxx,5,本科,0,2018-05-22,1,知识图谱研发工程师,计算机/互联网,<div><p>蓦然认知，智能交互决策引擎技术的领航者；</p><p>“小蓦机器人”（Mor）是由北京蓦然认知科技有限公司研发的一款智能语音交互及决策引擎。它可为汽车、家居、手机等硬件设备提供流畅的人机对话及决策服务；替代部分人工服务如前台、导游、助理等客服工作，是一个可快速移植，实时学习，多场景融合的机器人认知及交互系统。我们相信小蓦机器人的持续演进将改变人与机器之间的交互方式和信息获取方式，并最终形成全新的物联网入口。</p><p>岗位职责：</p><p>- 负责各领域数据的挖掘：包括但不限于从结构/半结构化/无结构的文本中抽取信息</p><p>- 负责多源数据清洗和融合</p><p>- 负责知识融合、知识的表示和推理优化及其相关应用</p><p>岗位要求：</p><p>- 1年及以上大规模数据挖掘、处理、分析等相关工作经验</p><p>- 熟悉常用数据挖掘、自然语言处理、机器学习相关算法和工具</p><p>- 熟悉Linux环境开发，熟练使用C/C++，具有较强的工程能力</p><p>- 具有良好的沟通能力，和良好的团队合作精神</p><p>- 有知识图谱构建、QA问答或其他NLP相关应用经验者优先（包括并不限于分词、词性标注、命名实体识别、句法分析、语义分析、情感分析等）</p></div>,0,https://sxsimg.xiaoyuanzhao.com/BF/99/BF714F87C7B1AB7FB393C07A1360D899.png,350,300,6,0,2018-05-10 10:39:47,中文,15-50人,https://www.shixiseng.com/intern/inn_plv42my8dzhu
广州市天河区体育西路111号建和中心8楼时代大数据,可转正，大数据专家级人物带领,可转正,广州,时代大数据,0,com_zii2qd6fdu9b,5,本科,0,2018-05-30,1,数据分析/挖掘工程师,计算机/互联网,"<p>工作职责：</p><p>1、负责日常经营数据的统计与分析；</p><p>2、负责公司相关部门的日、周、月、季报等数据汇报工作；</p><p>3、根据产品、业务、运营等部门的专题分析需求，编写相应的分析报告；</p><p><br></p><p>岗位要求：</p><p><span style=""color:#444444;font-size:12px;"">1、</span>​本科及以上学历，18年应届毕业生，统计学<span style=""color:#444444;font-size:12px;"">、应用数学等相关专业；</span>​<br></p><p>2、了解业内主流的数据分析挖掘工具；</p><p>3、工作认真细心，责任心强，良好的沟通技巧和推动能力；</p><p>4<span style=""color:#444444;font-size:12px;"">、能承受一定工作压力。</span></p><p><br></p>",0,https://sxsimg.xiaoyuanzhao.com/A5/71/A56C191F25AE6586FC21903FDC601571.png,180,120,3,0,2018-05-10 09:49:11,中文,150-500人,https://www.shixiseng.com/intern/inn_um2kbydruxjm
徐汇区龙田路190号天华信息科技园北区1号楼7层,一起开垦法律AI的未来,面议,上海,逻卜科技,0,com_ixs5tcz2a9lj,4,硕士,0,2018-05-31,1,法律金融数据挖掘工程师（实习）,企业服务,<span>工作职责<br>1通过算法实现和提升数据业务效果以及解决业务问题；<br>2负责数据挖掘架构设计、平台规划，以及关键技术研究；<br>3构建模型，通过对海量业务数据的挖掘，支持推荐、反作弊，rank等相关算法。<br>任职要求<br>1 统计学、数据挖掘，计算机等相关专业本科以上学历； <br>2 良好的逻辑分析能力、分析问题能力，对数据敏感，良好的沟通能力； <br>3 熟练使用python/Java，对Hadoop、Map/reduce编程熟悉者优先。；<br>4有海量数据挖掘、分布式计算等方面的相关理论研究和实践经验；<br>5认真细致、积极主动，有解决问题的耐心；<br>6具有持续学习的热情，能够适应快节奏工作环境；<br>7极客精神。</span>,0,https://sxsimg.xiaoyuanzhao.com/E2/5E/E2FC3D89DFF5F01D9F7D4D4E94E3E05E.jpg,200,150,7,0,2018-05-10 09:03:51,中文 英文,少于15人,https://www.shixiseng.com/intern/inn_hzm6tarovd2w
徐汇区龙田路190号天华信息科技园北区1号楼7层,一起开垦法律AI的未来,面议,上海,逻卜科技,0,com_ixs5tcz2a9lj,4,硕士,0,2018-05-21,1,法律金融 爬虫工程师实习,企业服务,<span>工作职责：<br>1参与分布式爬虫系统的设计及开发；<br>2负责页面抽取，数据清洗及数据整合；<br>3参与爬虫核心算法和策略研究，提升爬虫抓取效率及质量。<br>任职要求：<br>1熟练掌握Java语言，深入理解TCP、HTTP等网络协议；<br>2熟悉Web、App模拟登录过程，了解授权访问机制；<br>3掌握基于正则表达式xpath css等页面信息提取技术及网页去重技术；<br>4熟悉各类反爬虫机制和反反爬虫解决方案；<br>5了解MySQL、MongoDB、PostgresSQL等数据库；<br>6有数据产品开发经验优先；<br>7 &nbsp; 认真细致、积极主动，有解决问题的耐心；<br>8具有持续学习的热情，能够适应快节奏工作环境；<br>9极客精神。</span>,0,https://sxsimg.xiaoyuanzhao.com/E2/5E/E2FC3D89DFF5F01D9F7D4D4E94E3E05E.jpg,200,150,7,0,2018-05-10 09:02:45,中文 英文,少于15人,https://www.shixiseng.com/intern/inn_3zz2fyg9pwpb
奎科大厦,数据处理规模大，业务场景复杂，锻炼机会多,面议,北京,百度,0,com_mom7yypwr4tm,4,不限,0,2018-05-26,1,数据研发分析工程师,互联网,"<p><span style=""color:#39454d;font-size:12px;background-color:#e8ebed;"">数据分析与平台开发<br></span></p><span style=""color:#39454d;font-size:12px;background-color:#e8ebed;"">工作职责：&nbsp;&nbsp;</span><br><span style=""color:#39454d;font-size:12px;background-color:#e8ebed;"">- 深入理解产品和用户，基于数据透析产品业务发展，寻找并判断产品的问题根源，并推动产品改进以及运营渠道优化&nbsp;&nbsp;</span><br><span style=""color:#39454d;font-size:12px;background-color:#e8ebed;"">- 对产品数据进行例行监控，定期输出数据分析报告，及时察觉数据的波动并通过深入分析了解其原因，建立良好的产品数据监测机制&nbsp;&nbsp;</span><br><span style=""color:#39454d;font-size:12px;background-color:#e8ebed;"">- 优化和改进现有的数据统计和报表系统，结合业务运营目标，建立合理的数据分析模型，并使之体系化沉淀&nbsp;&nbsp;</span><br><span style=""color:#39454d;font-size:12px;background-color:#e8ebed;"">- 和产品，技术，运营团队紧密合作，为产品运营决策提供充分的数据支撑，以达成产品目标&nbsp;&nbsp;</span><br><span style=""color:#39454d;font-size:12px;background-color:#e8ebed;"">- 负责大规模数据存储，高性能离线/实时计算平台的研发与维护&nbsp;&nbsp;</span><br><span style=""color:#39454d;font-size:12px;background-color:#e8ebed;"">- 理解和分析数据挖掘需求和数据特点，开发中间数据层及策略中间件&nbsp;&nbsp;</span><br><span style=""color:#39454d;font-size:12px;background-color:#e8ebed;"">- 用户行为分析、核心指标制定与相关性分析、竞争产品跟踪等大数据需求&nbsp;&nbsp;</span><br><span style=""color:#39454d;font-size:12px;background-color:#e8ebed;"">&nbsp;&nbsp;&nbsp;&nbsp;</span><br><span style=""color:#39454d;font-size:12px;background-color:#e8ebed;"">职位要求：&nbsp;&nbsp;</span><br><span style=""color:#39454d;font-size:12px;background-color:#e8ebed;"">- 计算机相关专业本科及以上学历&nbsp;&nbsp;</span><br><span style=""color:#39454d;font-size:12px;background-color:#e8ebed;"">- 敏锐全面的洞察力，清晰缜密的逻辑思维能力，以及独立的分析调研能力，良好的语言与书面表达能力&nbsp;&nbsp;</span><br><span style=""color:#39454d;font-size:12px;background-color:#e8ebed;"">- 熟悉常用数据结构和算法, 熟练Linux环境及shell脚本&nbsp;&nbsp;</span><br><span style=""color:#39454d;font-size:12px;background-color:#e8ebed;"">- 熟悉hadoop/hbase/spark等大数据相关开源工具中一门或几门&nbsp;&nbsp;</span><br><span style=""color:#39454d;font-size:12px;background-color:#e8ebed;"">- 精通C/C++/java/php里的一门或几门，具有扎实的面向对象开发经验优先&nbsp; </span><br><span style=""color:#39454d;font-size:12px;background-color:#e8ebed;"">- 乐于解决具有挑战性的问题, 具备优秀的分析问题、解决问题能力&nbsp;&nbsp;</span><br><span style=""color:#39454d;font-size:12px;background-color:#e8ebed;"">- 熟悉R语言及RHADOOP\SPARKR者优先，拥有丰富用户行为分析经验者优先&nbsp;&nbsp;</span><br><span style=""color:#39454d;font-size:12px;background-color:#e8ebed;"">- 具备基本编程能力，熟悉统计与分析软件中的一门或几门，会写SQL&nbsp;&nbsp;</span><br><span style=""color:#39454d;font-size:12px;background-color:#e8ebed;"">- 具有大数据处理、数据可视化等相关经验者优先&nbsp; <br></span>",0,https://sxsimg.xiaoyuanzhao.com/D6/AA/D6B364EB408649F1DA7A5C6BBFE47DAA.jpg,200,150,6,0,2018-05-09 20:27:28,中文,2000人以上,https://www.shixiseng.com/intern/inn_iquzx4346dsb
深圳市福田区侨香路盛世大厦412,表现优秀可转正、前辈带领、公司成长期、不打卡,可转正,深圳,LimeBike,0,com_iilbjlpchuzc,4,本科,0,2018-05-23,1,数据挖掘实习生,计算机/互联网,"<p><span style=""font-size:14px;"">1</span><span style=""font-size:14px;"">、</span><span> </span><span style=""font-size:14px;"">具有数据库知识，能够独立完成</span><span style=""font-size:14px;"">sql</span><span style=""font-size:14px;"">查询和存储过程的编写；</span></p><p><span style=""font-size:14px;"">2</span><span style=""font-size:14px;"">、</span><span> </span><span style=""font-size:14px;"">具有编程能力，能够使用</span><span style=""font-size:14px;"">python</span><span style=""font-size:14px;"">，</span><span style=""font-size:14px;"">java</span><span style=""font-size:14px;"">等语言进行独立开发；</span></p><p><span style=""font-size:14px;"">3、</span><span style=""font-size:14px;"">熟悉机学习</span><span style=""font-size:14px;"">\</span><span style=""font-size:14px;"">数据挖掘经典算法如逻辑回归、决策树、</span><span style=""font-size:14px;"">SVM</span><span style=""font-size:14px;"">、</span><span style=""font-size:14px;"">GBDT</span></p><p><span style=""font-size:14px;"">4、</span><span style=""font-size:14px;"">具有</span><span style=""font-size:14px;"">map-reduce</span><span style=""font-size:14px;"">、</span><span style=""font-size:14px;"">hive sql</span><span style=""font-size:14px;"">、</span><span style=""font-size:14px;"">spark</span><span style=""font-size:14px;"">、</span><span style=""font-size:14px;"">mpi</span><span style=""font-size:14px;"">等经验者优先</span></p><p><span style=""font-size:14px;"">5、</span><span style=""font-size:14px;"">具有良好的学习能力、沟通能力、团队合作，能够迅速融入团队</span></p><p><span style=""font-size:14px;"">6、2018</span><span style=""font-size:14px;"">年毕业优先，至少实习半年，每周到岗</span><span style=""font-size:14px;"">4~5</span><span style=""font-size:14px;"">天</span></p><p><br></p>",0,https://sxsimg.xiaoyuanzhao.com/7F/6D/7FEEC116B2DE153A486BE95DD6D80A6D.png,298,200,6,0,2018-05-09 15:16:16,中文,50-150人,https://www.shixiseng.com/intern/inn_korfp4m0uavs
广州市番禺区南村镇万博二路79号万达广场B1座17F,"大数据平台,千万级用户,工作氛围好,知识分享",面议,广州,虎牙信息,0,com_xerxx57t205q,3,本科,0,2020-12-31,1,（2019届实习生）商业分析实习生,计算机/互联网,"岗位职责:<br><p>1、了解在线娱乐行业动向，关注竞争公司市场表现，为公司管理层提供有效信息；<br>2、完成外部监控方案设计、资料收集及数据分析，撰写分析报告；<br>3、密切关注竞品表现数据，对数据异常及时给出预警和解读；<br>4、通过多渠道信息源，长期观察行业动态，发掘市场机会。</p> 
<br>任职资格:<br><p>1、2019届本科及以上学历，市场营销、统计学、计算机等专业优先；<br>2、有市场咨询、商业分析工作经验优先；<br>3、了解在线互动娱乐行业，对互联网产品有强烈兴趣，积极体验新产品，能对产品进行综合分析与评价；<br>4、逻辑严谨，具有良好的数据敏感性和分析能力、主动沟通和报告撰写能力；<br>5、熟练掌握SQL，对数据库的相关知识有所了解；熟练使用Excel，R，SPSS或其他统计分析工具辅助工作；<br>6、熟悉Python、JavaScript或有一定的爬虫开发经验优先；<br>7、实习表现优秀者，有机会提前获得2019届校园招聘offer。</p>",0,https://sxsimg.xiaoyuanzhao.com/56/84/56730541EB86A01518282E6AACB59784.png,280,180,3,0,2018-05-09 14:32:49,中文,500-2000人,https://www.shixiseng.com/intern/inn_yupspxc8xiqc
武汉市洪山区光谷梦工厂三号楼6楼,带薪年假 周末双休,可转正,武汉,尚德机构,0,com_uaqpidbrxd0o,5,本科,0,2018-06-08,1,BI数据工程师,教育培训,"工作职责：<br>1.基础运营常规报表。负责常规性整体业务/产品/内部人员/渠道等多维度各类报表统计，提供面向产品，运营的数据开发服务；<br>2.能独立与相关业务需求方,技术系统负责人沟通,获得报表所需的各种信息；<br>3.BI报表需求及优化。负责确认BI系统运营报表需求，并不断丰富报表展示维度及内容，推进可视化进度，优化报表展示方式；<br>4.根据业务规则和运营情况，整理并设计各项工作报表，制定报表级别和接收对象的规则<br>5.提升报表开发效率。对反复使用的报表进行固化；<br>6.总结报表中的异常点，提出解决方案并反馈给上级；<br>7.构建集团内部数据标签体系，深挖其中的数据价值。<br><br>工作要求：<br>1.本科及以上学历,计算机/数学/信息安全相关专业, 有报表设计开发工作经验优先；<br>2.数据能力突出，对数据产品/需求/运营有所理解，具有较强的结构化思维能力和沟通能力；<br>3.掌握数据分析方法，理解基础的机器学习算法，熟悉回归，决策树，聚类等模型优先；<br>4.能够熟练使用Excle /SQL进行报表开发，数据分析，懂python/pandas开发优先；<br>5.掌握至少一种数据可视化方法优先，如Tableau/Echarts/Highcharts等；<br>6.有强烈的求知欲，善于自我学习，自我驱动，有良好的团队合作精神。<br>",0,https://sxsimg.xiaoyuanzhao.com/A2/30/A2BA5657D156DC06FCD35E7E47810230.png,200,120,8,0,2018-05-09 12:10:40,中文,2000人以上,https://www.shixiseng.com/intern/inn_wo92uzn46qsz
广州市番禺区南村镇万博二路79号万达广场B1座17F,"大数据平台,千万级用户,工作氛围好,知识分享",面议,广州,虎牙信息,0,com_xerxx57t205q,3,本科,0,2020-12-31,1,（2019届实习生）数据挖掘工程师实习生,计算机/互联网,"岗位职责:<br><p>1. 对视频、图像、语音、文字等非结构化数据进行分析处理；<br>2. 结合业务特点，探索并建立分析主题，对非结构化数据进行深度分析和挖掘，输出可读性强的分析报告及数据营销模型并应用于生产实践。</p> 
<br>任职资格:<br><p>1、2019届本科及以上学历，具备统计学和机器学期相关知识，统计/数学/信息科学等专业优先；<br>2、有音视频数据、自然语言处理项目经验优先；<br>3、熟悉Python、TensorFlow、Spark等或者其它数据挖掘工具，有处理大规模数据的经验；<br>4、较强的逻辑分析能力和独立思考能力，理解用户需求；充分的数据敏感度，能从海量数据表现中提炼核心结果，及时分析数据中隐含的变化和问题；能够把合理的思路成功应用于实践；<br>5、实习表现优秀者，有机会提前获得2019届校园招聘offer。</p>",0,https://sxsimg.xiaoyuanzhao.com/56/84/56730541EB86A01518282E6AACB59784.png,280,180,3,0,2018-05-09 12:10:03,中文,500-2000人,https://www.shixiseng.com/intern/inn_akvterhiztzt
广州市番禺区广州大学城信息枢纽楼东入口3层,数据模型、算法研究，地铁周边，国家假期，团建活动,面议,广州,留海科技,0,com_ybhlee0ddjkc,4,不限,0,2018-06-13,1,数据分析实习生,计算机/互联网,<p>职位描述：</p><p>1. 参与商业项目需求分析，协助制定方案，完成报告；</p><p>2. 在指导下获取和整理业务所需的数据；</p><p>3.&nbsp;<span>在指导下持续完善业务分析模型</span>和算法；</p><p>4.&nbsp;定期输出数据分析报告。</p><p><br></p><p>职位要求：</p><p>1.大四或研二学生，计算机、工商管理、市场营销、金融、经济学、数学、社会学、房地产、城市规划等相关专业优先；</p><p>2.一周实习4-5天优先，需保证实习3月以上（周末双休）；</p><p>3.具备系统的数据收集能力和独立思考能力，具有数据敏感度，沟通能力好；</p><p>4.有课外数据分析练手、参与数学建模比赛、参加数据挖掘和分析比赛者优先；</p><p>5.ASAP</p>,0,https://sxsimg.xiaoyuanzhao.com/D0/9E/D0848DCCCEFF273F1C09D531630F8F9E.png,120,100,4,0,2018-05-09 11:56:31,中文,15-50人,https://www.shixiseng.com/intern/inn_udnbqiuyvahh
中关村国际创新大厦606,提供转正机会,可转正,北京,博慧医数,0,com_1xrjthwmj2k5,5,本科,0,2018-05-23,1,数据分析师,计算机/互联网,<p><span>【岗位职责】</span>&nbsp;<br>1．编程或利用数据分析工具进行数据统计分析<span>。</span>&nbsp;</p><p>2. 产生数据统计分析的报表，图表等可视化产品。</p><p>3．驻场为客户解决数据统计分析<span>中可能涉及的问题，并提供相关的咨询服务。</span>&nbsp;</p><p>4．根据公司的要求，完成各种技术文档。</p><p><br></p><p><span>【任职要求】</span>&nbsp;<br>1、国家统招全日制大学毕业，本科或本科以上学历。</p><p>2、统计、应用数学、或计算机等相关专业。</p><p>3、熟悉基本的Linux系统操作。</p><p>4、能够接受出差任务。</p><p>5、有学习意识，愿意自我不断提升者优先。</p><p><br></p>,0,https://sxsimg.xiaoyuanzhao.com/C5/E3/C5A6EECA43A2260934C0DE6CBDAF27E3.jpg,194,100,3,0,2018-05-09 11:12:30,中文,15-50人,https://www.shixiseng.com/intern/inn_bi26d8n2qzer
成都天府新区科学城清华四川能源互联网研究院,年轻、有激情、轻松、愉悦的团队氛围,面议,成都,清华四川能源互联网研究院,0,com_qb3eb5thrqbd,3,本科,0,2018-08-01,1,数据挖掘实习生（能源传感研究所）,"电气,能源","<p style=""text-align:center;""><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">清华四川能源互联网研究院实习生招聘</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">研究院简介：</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">清华四川能源互联网研究院（以下简称研究院）成立于2016年3月，由清华大学与四川省共同创建。研究院依托清华大学电机系，致力于践行习近平总书记提出的能源“四个革命、一个合作”战略思想（推动能源消费革命、能源供给革命、能源技术革命和能源体制革命，全方位加强国际合作，实现开放条件下的能源安全），积极开展能源互联网的前沿研究和产业培育。</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">作为清华大学、四川省、美国华盛顿大学、美国华盛顿州在“气候智慧型/低碳城市”建设领域开展“2+2”合作的重要技术依托、交流平台和承载单位，研究院积极响应“能源革命”和“互联网+”行动的号召，以提高我国能源支撑保障能力，推进我国能源结构调整、促进全社会节能减排与能源消费升级，拓展能源国际合作，推进我国能源科技创新为目标，充分吸纳国内外能源相关领域的优秀人才，大力推动学科交叉融合，开展能源互联网核心技术研究及成果转化，建设能源互联网新型业态的科技转化中心、产业孵化基地和人才汇聚平台。</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">研究院建院一年半以来，凝聚形成能源装备与安全、储能与智能电网、能量管理与交易、能源芯片与传感、氢能与燃料电池技术等五大发展方向，22只创新创业团队，共计260余人，其中博士50人，硕士140人，本科68人，其他3人；国外引进（斯坦福大学、麻省理工大学等）26人，清华大学59人，其他院校（电子科大、四川大学、西安交大等）176人。</span></p><br><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">实习期待遇：本科2000元/月，硕士2500元/月，博士3000元/月</span></p><p><br></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">欢迎大家来研究院实习/工作，我们提供给你：</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">1、最前沿的学术交流；</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">2、国际项目合作舞台；</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">3、国际一流学术导师辅导；</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">4、量身打造的人才培养计划；</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">5、宽广的职业发展路径；</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">6、年轻、有激情、轻松、愉悦的团队氛围</span></p><p><br></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">工作职责:</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">1、根据业务需求设计实验样本数据收集方法，以及前期数据准备工作。</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">2、协助进行数据的机器学习算法设计与优化，包括室内定位，时序分析预测，异常检测等。</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">3、对设计的算法进行详细的文档编写，并进行相关文件的规范化输出。</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">4、根据业务需求，参与数据库的设计。</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">任职要求:</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">1、计算机、数学、物理或相关专业大三或研二学生，了解电力技术者优先考虑。</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">2、了解数据库基本原理，熟悉计算机算法导论。</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">3、了解机器学习算法如随机森林、卷积网络、聚类分析、LSTM等</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">4、了解深度网络框架如Tensorflow，Deeplearning4j等。</span></p><p><span style=""font-family: &quot;Microsoft YaHei&quot;; font-size: 14px;"">5、优秀的学习能力和团队协作能力。</span><span></span></p>",0,https://sxsimg.xiaoyuanzhao.com/E7/F7/E7F356E4041A136D288E70D7DA4BECF7.jpg,150,100,6,0,2018-05-09 10:42:30,中文,150-500人,https://www.shixiseng.com/intern/inn_yxigrtjxivzm
