auth_capital,city,com_class,com_fullname,com_id,com_intro,com_links,com_location,com_logo,com_name,com_website,com_welfare,day_per_week,detailed_intro,est_date,industry,job_academic,job_deadline,job_detail,job_links,job_title,num_employee,released_time,tag,time_span,update_time,wage
注册资本：100万人民币,上海,公司类型：有限责任公司（法人独资）,上海新梨视网络科技有限公司,统一社会信用代码：91310230MA1JXF1P8F,中国领先的资讯短视频平台,https://www.shixiseng.com/com/com_znaborukkwvp,上海市静安区灵石路718号大宁中心三期B2栋梨视频,https://sxsimg.xiaoyuanzhao.com/EF/75/EF1AD0F1997A3D1EC7AF2AD5A7E74275.png,梨视频,http://www.pearvideo.com,"['团队优异', '环境开放', '不打卡', '氛围happy', '团队有爱', '各种节日福利', '各种牛人', '高薪行业']",4天/周,梨视频是中国领先的资讯短视频平台，由深具媒体背景的专业团队和遍布全球的拍客网络共同创造，专注为年轻一代提供适合移动终端观看和分享的短视频产品。梨视频涵盖商业、社会、科技、娱乐、生活方式等领域，经过深度编辑的聚合内容和独家的原创报道，与创新技术和工具结合后，为移动互联网时代的视频生产和消费提供了新标准。梨视频是跨平台的、开放的新媒体公司。通过灵活而广泛的合作与收益分享体系，越来越多的优质短视频内容经由梨视频的渠道获得更大影响力；同时，梨视频每日更新的短视频内容不仅在其自有的移动app应用和网站上呈现，更以多样化格式在中国及全球的社交网络和视频平台上有效分发，以抵达更多用户。梨视频由华人文化产业基金投资，在北京、上海、重庆设有办公室和生产基地。,成立日期：2016-06-07,计算机/互联网,本科,2018-04-27,['7、一周至少4天，5个月以上实习期。'],https://www.shixiseng.com/intern/inn_qmo5z0u61oya,数据挖掘实习生,500-2000人,5天前,数据挖掘,3个月,2018-03-15 16:14:09,200-300/天
,北京, ,百度在线网络科技（北京）有限公司,,全球最大的中文搜索引擎、最大的中文网站,https://www.shixiseng.com/com/com_k0dowea3ia0i,北京海淀区上地百度科技园,https://sxsimg.xiaoyuanzhao.com/C3/AB/C3DB76154038A8D925F6565579666AAB.png,百度,,[],5天/周,百度（Nasdaq：BIDU）是全球最大的中文搜索引擎、最大的中文网站。2000年1月由李彦宏创立于北京中关村，致力于向人们提供“简单，可依赖”的信息获取方式。“百度”二字源于中国宋朝词人辛弃疾的《青玉案·元夕》词句“众里寻他千百度”，象征着百度对中文信息检索技术的执著追求。,,互联网,不限,2018-03-31,,https://www.shixiseng.com/intern/inn_wso4fzdkgkxc,自然语言处理\数据挖掘工程师,2000人以上,5天前,数据挖掘,7个月,2018-03-15 15:26:27,200-300/天
注册资本：4520万元美元,北京,公司类型：有限责任公司(外国法人独资),百度在线网络技术（北京）有限公司,注册号：110000410144104,全球最大的中文搜索引擎、最大的中文网站,https://www.shixiseng.com/com/com_ejfdgsbase1u,北京市百度科技园,https://sxsimg.xiaoyuanzhao.com/D6/AA/D6B364EB408649F1DA7A5C6BBFE47DAA.jpg,百度,http://www.baidu.com/,"['免费零食茶饮', '能力锻炼', '环境特别好', '团队氛围棒', '优秀的团队', '满满的实习干货', '学习平台广']",5天/周,百度拥有数万名研发工程师，这是中国乃至全球最为优秀的技术团队。这支队伍掌握着世界上最为先进的搜索引擎技术，使百度成为中国掌握世界尖端科学核心技术的中国高科技企业，也使中国成为美国、俄罗斯、和韩国之外，全球仅有的4个拥有搜索引擎核心技术的国家之一。,成立日期：2000-01-18,计算机/互联网,本科,2018-03-22,"['【工作职责】', '-', '负责百度搜索引擎基础数据挖掘核心技术研究和开发', '负责搜索引擎所覆盖到的网页、站点、媒体资源等数据分析和特征建模工作', '设计策略和算法，及分析系统的技术缺陷，对策略框架做出合理的调整或改进', '互联网资源特征数据挖掘，包括页面特征、站点结构、资源变化趋势等', '【职位要求】']",https://www.shixiseng.com/intern/inn_p0aqossghvcp,百度大搜索_数据挖掘实习生,2000人以上,5天前,数据挖掘,5个月,2018-03-15 13:41:16,150-200/天
注册资本：7000 万元,北京,公司类型：有限责任公司(自然人投资或控股),北京经纬恒润科技有限公司,组织机构代码：75466887-5,为用户提供研发工具环境、咨询服务及项目开发的高科技服务公司,https://www.shixiseng.com/com/com_jddvbhsuha7c,北京市海淀区学知春路7号致真大厦5-10层（西土城地铁站A口出）,https://sxsimg.xiaoyuanzhao.com/96/32/96F9F2FDDB0FDD57D00C48729C68E532.jpg,恒润科技,http://www.hirain.com/,"['五天制', '招聘实习生']",3天/周,       恒润科技在管理上倡导“民主+科学”的企业文化，鼓励员工发挥其主动性、创造性，在公司内部营造积极进取、严谨务实的工作氛围。在这里，我们创造了一个轻松协作、积极参与的环境；在这里，我们营造一个活泼奋进、永葆激情的氛围；在这里，我们鼓励创新精神，提倡平等交流；在这里，我们重视团队合作，注重个人发展。,成立日期：2003-09-18,"通信/电子,制造",硕士,2018-04-30,"['1. 快速学习并掌握前沿开源技术和框架，具备软件研发技能；', '2. 依据功能需求，独立负责软件程序设计与开发；\u200b', '3.信号处理、电子工程、计算机等相关专业硕士研究生']",https://www.shixiseng.com/intern/inn_1bigk2tkyisa,C++实习生,500-2000人,6天前,数据挖掘,3个月,2018-03-15 11:00:29,100-200/天
注册资本：10000万元人民币,北京,公司类型：有限责任公司(自然人投资或控股),人人贷商务顾问（北京）有限公司,注册号：110105012817080,致力为高成长人群提供专业的线上信贷及投资撮合服务,https://www.shixiseng.com/com/com_tssqmwqxkppu,北京市海淀区五道口 清华科技园科技大厦 A座 18层,https://sxsimg.xiaoyuanzhao.com/1D/84/1DF95937E71E1B95135AC0204CEC5884.png,人人贷,http://www.renrendai.com,"['工作氛围轻松', '团队充满活力']",3天/周,公司简介	人人贷商务顾问（北京）有限公司（下称“人人贷”），成立于2010年，是人人友信旗下专业的网络借贷信息中介服务平台。 作为中国最早的网络借贷信息中介服务平台之一，人人贷平台致力为高成长人群提供专业的线上信贷及投资撮合服务。 	人人贷平台多年来坚持专业、严谨、自律、合规的发展理念，凭借自身的技术、风控实力以及专业的管理团队，一直走在行业前列，不仅始终坚持小额分散，并于2016年2月完成银行资金存管，是最早完成银行资金存管的平台之一。 	经过多年的稳健发展，人人贷已经成为行业领军者，连续入围中国互联网百强排行榜，并荣获中国互联网协会信用评价中心评定的“AAA级信用企业”。 	 2014年，人人友信获得1.3亿美元A轮融资，打破当年全球同行业单笔融资纪录。,成立日期：2010-04-28,"计算机/互联网,金融",本科,2018-03-31,"['接受寒假实习和长期实习', '岗位描述：', '1.\xa0\xa0\xa0\xa0\xa0\xa0响应自动报表开发需求，并完成报表的开发和升级。', '2.\xa0\xa0\xa0\xa0\xa0\xa0响应分析人员的数据查询需求，解答数据使用方面的相关疑问。', '3.\xa0\xa0\xa0\xa0\xa0\xa0每日数据任务监控，出现问题及时汇报，并协助定位。\xa0\xa0', '岗位要求：', '1. \xa0 \xa0 \xa0本科以上在校生，了解hadoop分布式计算平台和相关生态圈产品。', '2.\xa0\xa0\xa0\xa0\xa0\xa0熟练使用Linux系统，掌握基本命令，可编写简单的shell脚本。', '3.\xa0\xa0\xa0\xa0\xa0\xa0熟练使用python，了解pandas、numpy等数据分析开发工具。', '4.\xa0\xa0\xa0\xa0\xa0\xa0具备基本的数据结构和算法知识。', '5.\xa0\xa0\xa0\xa0\xa0\xa0良好的业务理解能力、逻辑思维和沟通能力。']",https://www.shixiseng.com/intern/inn_sfqp6mejf801,数据开发实习生,500-2000人,6天前,数据挖掘,3个月,2018-03-14 21:31:40,100-150/天
注册资本：781.25 万元 人民币,北京,公司类型：有限责任公司(自然人投资或控股),北京壹捌零广告有限公司,注册号：110105009051631,"180曾入选英国Campaign杂志发布的“2014世界领先独立广告公司”，获评""2015中国广告年",https://www.shixiseng.com/com/com_a6r9zvktegtr,北京市朝阳区望京SOHO塔2，C座6层,https://sxsimg.xiaoyuanzhao.com/17/BA/17F9F4A64A4FD613F64CA74BCB8B99BA.JPG,180,http://www.180china.com,"['学习机会', '定期活动', '丰富实战经验', '脑洞', '福利多多', '80 90', '团队专业', '本科及以上', '成长空间好，广告营销，机会多', '工作氛围好']",5天/周,180是一家以技术为驱动，以创意为导向，移动互联时代的创意技术型公司。是全球独立广告网络机构Thenetworkone成员，专注于用最新锐的想法和技术帮助品牌在如今的跨媒体传播平台中实现价值提升。我们通过跨媒体的叙事方式，创造能够在呈现在多样化的媒体平台进行延展的内容和解决方案，帮助品牌与消费者建立关联。,成立日期：2005-11-14,广告,本科,2018-03-28,"['岗位职责：', '1.', '协助', '搭建分布式大数据处理平台，提升数据质量；', '2.', '协助', '搭建数据分析平台，建立数据分析', '/', '数据挖掘模型；', '3.', '协助', '分析用户行为数据，搭建个性化的数据推荐系统，优化产品效果。', '任职要求：', '1.2018', '年应届本科以上学历，计算机相关专业；', '2.', '了解', 'BI', '平台架构、大数据解决方案包括', 'Hadoop', '、', 'Spark', '、', 'Storm', '、机器学习等；', '3.', '了', '解大数据处理', '(', '流计算、分布式计算、分布式文件系统、分布式存储等', ')', '相关技术和实现方法；', '4.', '了解', 'MySql/MongoDB/Redis', '等主流数据数据库；', '5.', '熟悉', 'java', '、', 'scala', '、', 'python', '的一种或多种语言；', '6.', '具备良好的沟通交流能力和文字语言表达能力，较好的逻辑分析能力']",https://www.shixiseng.com/intern/inn_57tnlpxrvjtr,大数据实习生,150-500人,6天前,数据挖掘,8个月,2018-03-14 20:26:48,300-400/天
注册资本：560000万元人民币,北京,公司类型：有限责任公司(台港澳法人独资),北京嘀嘀无限科技发展有限公司,注册号：110000450232939,全球最大的一站式多元化出行平台,https://www.shixiseng.com/com/com_havgpzlarn4w,北京市海淀区中关村软件园,https://sxsimg.xiaoyuanzhao.com/34/3F/34A24AFF81B332B08BD6653DCFD52A3F.jpg,滴滴专车,http://www.xiaojukeji.com,"['老板很帅', '轻松活跃', '滴滴出行', '学习成长快', '创新有活力']",4天/周,Growth Hacker的说法源于硅谷，描述了一群懂技术、痴迷数据、有创造力的人，他们擅长用低成本的手段实现快速增长；在Facebook、Airbnb、LinkedIn等国外互联网公司均设有成熟的增长部门。滴滴出行是目前国内成长最快、最早引入“增长黑客”概念的公司之一，Growth团队成员年轻有朝气，有passion，重成长。,成立日期：2013-05-06,计算机/互联网,本科,2018-04-13,"['3、能天马行空任想象，敢于挑战不畏困难；也能', '\u200b埋头肯干不浮躁']",https://www.shixiseng.com/intern/inn_6zxiiboeifeg,Growth Hacking数据实习生,2000人以上,6天前,数据挖掘,5个月,2018-03-14 17:24:39,150-250/天
注册资本：100 万元,北京,公司类型：有限责任公司(自然人投资或控股),紫梧桐（北京）资产管理有限公司,注册号：110105018525055,致力于为都市白领创造高品质租住生活，做国内最专业的白领合租公寓,https://www.shixiseng.com/com/com_kpqqsxvrqnrv,北京市东城区朝阳门朝阳首府2层212,https://sxsimg.xiaoyuanzhao.com/8E/37/8EDD9912588FCC0AE8A145FF51FFBA37.png,蛋壳公寓,http://www.dankegongyu.com,"['发展空间大', '餐补', '通讯补助', '交通补助']",3天/周,关于 蛋壳公寓蛋壳公寓是紫梧桐(北京)资产管理有限公司旗下高端白领公寓品牌。我们致力于为都市白领创造高品质租住生活，做国内最专业的白领合租公寓。公司不打卡，扁平化管理。目前公司已获得千万级A轮融资，处于快速发展阶段。精选地铁沿线高档住宅，从安全性、舒适度、配套完善度等方面严格筛选楼盘，并诚挚邀请知名设计师，量身打造精品白领公寓。室内统一配置品牌家具家电，接入高速WIFI，更聘请专业保洁人员定期保洁。同时，蛋壳公寓通过丰富的线上线下活动打造趣味蛋壳圈，让远在异乡的都市男女相遇，彼此分享、互相成长。紫梧桐(北京)资产管理有限公司旗下的高端白领公寓品牌，致力于做国内最专业的白领合租公寓。公司于2014年12月在北京成立，正式进入O2O租房市场。蛋壳公寓依托互联网+房产+金融，目前已获融资注资千万级美元。公司的团队大多来自于有互联网背景的企业，涉及技术、市场、销售、运营等多领域高端人才。公司从创始初期的11人迅速发展到的将近400人，分公司在深圳、上海已经开设。1、我们都很年轻（基本都是85后），极富热情，我们倡导特立独行，张扬个性，我们工作勤奋，富有创造力，希望你也一样。2、蛋壳公寓没有森严的等级，每一位员工都是平等的，每一位同事都是自己的家人。除了基本的5险1金福利外，我们还有车补、话补、房补等额外福利，以及定期的团队建设等等。3、蛋壳公寓崇尚创新、快速的互联网文化。我们在宽松的伙伴式工作氛围中发挥自己的创意。公司不打卡，弹性、自驱工作。 生日会、团队拓展活动、商业补充疗等等。,成立日期：2015-01-21,计算机/互联网,本科,2018-03-28,"['1、共同构建蛋壳的知识地图(城市数据体系)，洞悉城市租房市场的风吹草动。', '2、挖掘城市白领的租房偏好区域，为战略扩张指导方向。', '3、深刻理解城市白领，数据驱动，定一个良心租价，为了房东和租客。', '4、BI的天职，做公司的眼睛，用BI系统、用数据分析报告，撕开一个个商业机会。', '5、享受跨界的滋味，做一个飞在“房地产+互联网+金融” 风口的数据达人。', '任职资格：', '1、统计学、应用数学、经济类等跟商业数据相关专业的统招本科。', '2、能连续至少2-3个月的实习期，每周至少3天时间来公司实习。', '3、充满主动性，对未知和困难充满强烈的挑战欲望。']",https://www.shixiseng.com/intern/inn_lsplynvbto3r,数据分析实习生,500-2000人,6天前,数据挖掘,5个月,2018-03-14 16:39:05,100-200/天
注册资本：1000万人民币,上海,公司类型：有限责任公司（法人独资）,上海跳跃互动娱乐发展有限公司,统一社会信用代码：91310112MA1GBDWF51,一家集网络游戏研发和运营于一体的互联网企业,https://www.shixiseng.com/com/com_idtsdfwz4hdc,上海市浦东新区金科路2889号长泰广场,https://sxsimg.xiaoyuanzhao.com/A7/47/A746CF440C58FDB6D1E11F97303F5F47.png,跳跃互娱,http://www.jumpw.com,"['团队靠谱', '好领导', '年轻化的团队', '活跃的工作环境', '专业、活力、创造', '用户体验']",6天/周,上海跳跃网络科技有限公司成立于2011年初，是一家集网络游戏研发和运营于一体的互联网企业。公司核心团队由业内领军企业的 资深人士组成，汇集了多家知名网游公司成员，拥有丰富的研发及运营的经验，对于网络游戏产业具有独到的见解和无与伦比的热忱。,成立日期：2016-10-20,计算机/互联网,本科,2018-06-30,"['1.参与游戏的数据分析工作，为产品迭代开发提供数据支撑；', '2.参与游戏数据指标体系的搭建、完善工作，响应需求方的数据需求；', '3.利用游戏数据，研究探索用户数据规律，进行现状分析、原因分析、预测分析；', '4.根据用户反馈和数据分析，协助研发和策划修改产品；', '5。对游戏运营数据进行科学分析，寻求各种方式提升产品的在线人数和付费收入，提升产品粘性。', '1.有游戏或者互联网数据分析经验；', '2.熟练使用python语言，熟悉使用正则表达式等工具，有较强的程序实现能力者优先；', '3.有分布式大数据处理经验优先；(ELK)', '4.热爱网络游戏，对数据持有强烈好奇心，并抱有利用数据让游戏变得更好的信念；', '5.善于沟通，责任心比较强。']",https://www.shixiseng.com/intern/inn_hshhgqjzooeg,数据分析师,150-500人,6天前,数据挖掘,3个月,2018-03-14 15:35:33,300-600/天
,上海,,爱奇艺科技有限公司上海分公司,,爱奇艺悦享品质,https://www.shixiseng.com/com/com_rompl3tjw2zr,上海市临虹路365号爱奇艺创新大厦,https://sxsimg.xiaoyuanzhao.com/D0/C4/D0602ABE3977821A6614929DD7B194C4.png,爱奇艺,http://www.iqiyi.com,[],3天/周,爱奇艺，中国视频行业领先者。2010年4月22日正式上线，秉承“悦享品质”的品牌口号，积极推动产品、技术、内容、营销等全方位创新，为用户提供丰富、高清、流畅的专业视频体验，致力于让人们平等、便捷地获得更多、更好的视频。目前，爱奇艺已成功构建了包含电商、游戏、电影票等业务在内、连接人与服务的视频商业生态，引领视频网站商业模式的多元化发展。爱奇艺品质、青春、时尚的品牌调性深入人心，网罗了中国最广大的年轻用户群体。爱奇艺打造涵盖电影、电视剧、综艺、动漫在内的十余种类型的中国最大正版视频内容库，并通过“爱奇艺出品”战略的持续推动，让“纯网内容”进入真正意义上的全类别、高品质时代。同时，作为中国付费用户规模最大的视频网站，爱奇艺倡导“轻奢新主义”的VIP会员理念，主张人们对高品质生活细节的追求，坚持为广大VIP会员提供专属的海量精品内容，极致的视听体验，以及独有的线下会员服务。2014年，爱奇艺在全球范围内率先建立起首个基于搜索和视频数据理解人类行为的视频大脑——爱奇艺大脑，用大数据指导内容的制作、生产、运营、消费。并通过强大的云计算能力，以及领先行业的带宽储备，和全球最庞大的视频分发网络，为用户提供更好的视频服务。在技术与内容双核驱动的新体验营销时代，爱奇艺创造性地提出了“iJOY悦享营销”客户服务价值观和方法论。通过多屏触点、创意内容、技术优化、互动参与、实现购买等路径全面提升ROI，让客户享受到创新营销带来的成功与快乐。未来，爱奇艺将在多元化的内容储备、个性化的产品体验、定制化营销服务领域继续发力，引领视频体验革命。不断提升连接人与服务的能力，更好的改变人们的生活。品牌口号悦享品质品牌关键词品质 青春 时尚VIP会员理念轻奢新主义——2015年6月16日 在“付费的力量”爱奇艺VIP会员战略发布会上，爱奇艺“轻奢新主义”会员品牌口号正式发布。“轻奢新主义”是爱奇艺“悦享品质”品牌口号的延展。 我们推崇精致而实用的生活态度，倡导格调与乐趣的双重质感。轻奢“与财富多寡、地位高低”无关，代表着对高品质生活细节的追求。企业愿景让人们平等便捷地获得更多、更好的视频企业文化简单想 简单做,,互联网,本科,2019-02-13,,https://www.shixiseng.com/intern/inn_zsnk75ucxbw8,数据挖掘/统计实习生,2000人以上,6天前,软件,3个月,2018-03-14 15:11:35,150-151/天
注册资本：217128万元人民币,北京,公司类型：有限责任公司(自然人投资或控股),北京百度网讯科技有限公司,注册号：110108002734659,全球最大的中文搜索引擎、最大的中文网站,https://www.shixiseng.com/com/com_ll8uyo9rfefe,百度科技园,https://sxsimg.xiaoyuanzhao.com/3E/3D/3E1F42C4AC29CDADFB729234AF43E03D.jpg,百度,http://www.baidu.com,"['氛围爆好', '舒适的办公环境', '领导NICE', '精英多多', '咖啡茶水自助', '自由氛围', '法定节假日']",5天/周,百度（纳斯达克：BIDU），全球最大的中文搜索引擎、最大的中文网站。百度拥有数万名研发工程师，这是中国乃至全球最为优秀的技术团队。这支队伍掌握着世界上最为先进的搜索引擎技术，使百度成为中国掌握世界尖端科学核心技术的中国高科技企业，也使中国成为美国、俄罗斯、和韩国之外，全球仅有的4个拥有搜索引擎核心技术的国家之一。,成立日期：2001-06-05,计算机/互联网,本科,2018-09-30,"['【工作职责】', '-基于大规模用户行为，以效果为目标，建立并优化推荐系统的基础算法和策略', '-应用机器学习等尖端技术，针对海量信息建模，挖掘潜在商业价值', '-负责在线广告投放系统的核心技术创新与优化', '-提高在线广告的相关度、用户体验、投放效果及变现能力', '【任职资格】', '-良好的逻辑思维能力，和数据敏感度，能能够从海量数据中发现有价值的规律', '-具备大规模推荐系统的研发经验', '推荐算法设计和实现', '推荐系统评估方法研究', '-对', '、机器学习感兴趣，并有一定的理论和实践背景', '-具备良好的数据敏感度和大规模数据处理能力', '-优秀的分析和解决问题的能力，对挑战性问题充满激情', '-具备良好的团队合作精神，较强的沟通能力，具备良好的技术领导能力']",https://www.shixiseng.com/intern/inn_otlrzg6kz4zq,北京_策略（机器学习/数据挖掘）实习生,2000人以上,6天前,算法,6个月,2018-03-14 13:57:57,170-220/天
注册资本：16372万美元,北京,公司类型：有限责任公司（台港澳法人独资）,英特尔（中国）有限公司,组织机构代码：60728990-4,全球最大的个人计算机零件和CPU制造商。,https://www.shixiseng.com/com/com_lgnuzhnbkopq,北京市东城区北三环东路环球贸易中心D座16层,https://sxsimg.xiaoyuanzhao.com/32/2B/32FF4E8435D1DAD5AFC00C9930E6082B.png,英特尔,http://www.intel.com,"['一起八卦午餐', '团队优秀']",4天/周,英特尔公司是美国一家主要以研制CPU处理器的公司，是全球最大的个人计算机零件和CPU制造商，它成立于1968年，具有46年产品创新和市场领导的历史。1971年，英特尔推出了全球第一个微处理器。微处理器所带来的计算机和互联网革命，改变了整个世界。在2016年世界五百强中排在第158位。,成立日期：1994-01-19,计算机/互联网,本科,2018-03-31,"['工作内容：', '职责包括收集、处理、分析数据，制作数据自动化报表，依据数据制定销售计划。', '具体包括：', '利用自动化工具tableau，Rshiny，PowerBI等进行数据分析、展示；', '利用机器学习模型对销售趋势进行预测；', '数据可视化及报表分析等。', '岗位要求：', '1. 熟练使用数据分析软件：R，Python等；', '2. 熟练使用办公软件：excel，ppt，access等；', '3. 熟悉数据库查询语言：SQL等；', '4. 每周至少工作4天，实习周期6个月。', '独家福利：1、无论你是出国考研还是工作，500强的实习经历都可以丰富你的简历。2、全英文办公环境可以帮你锻炼英文。3、155-270／天，办公室无限量零食饮料水果，还有现磨咖啡。 4、manager和同事人超好，而且颜值高!5、了解it行业，涨姿势。6、办公地点高端环境优美。']",https://www.shixiseng.com/intern/inn_gqhqanyipm8h,数据分析实习生,2000人以上,6天前,数据挖掘,7个月,2018-03-14 12:02:07,155-270/天
注册资本：5000万人民币,上海,公司类型：有限责任公司（自然人投资或控股的法人独资）,上海鹏芮网络科技有限公司,统一社会信用代码：91310109MA1G5ET899,专注于数据分析、机器学习与人工智能技术在金融服务领域的研究、创新与应用,https://www.shixiseng.com/com/com_fdo222owvr5a,上海虹口区欧阳路196号法兰桥创意园,https://sxsimg.xiaoyuanzhao.com/2E/1B/2E7F9B49952A4454E27ACF53B305BD1B.jpg,Quantum One,http://quantum1tech.com/,"['薪酬福利好', '正能量', '参与感', '国际化~', '高效办公', '双休年假', '责任 高效 进取 开放']",3天/周,"       微量化（Quantum One) 成立于 2017 年，专注于大数据、人工智能、区块链技术等在金融服务领域的研究、创新与应用；并致力于高效而智能的链接消费者与金融机构。在服务个人与小微企业的同时，通过数据挖掘、量化分析与智能决策为金融机构提供全场景技术服务。       微量化的核心团队分别由美国消费金融精英及国内外互联网一线企业高管组成，如Capital
One, American Express, Zions Bancorp, 凤凰金融，玖富，宜信，挖财等；微量化已获上海好买财富战略投资。",成立日期：2017-12-18,计算机/互联网,本科,2018-03-26,"['岗位职责：', '•参与数据建模', '职位要求：']",https://www.shixiseng.com/intern/inn_9e3ysxs2ckqx,大数据实习生,15-50人,7天前,数据挖掘,6个月,2018-03-14 10:23:08,150-200/天
注册资本：5000万元人民币,广州,公司类型：有限责任公司(法人独资),广东启德教育服务有限公司,注册号：440000000009280,中国教育部官方认证的留学咨询与出国培训的旗舰机构,https://www.shixiseng.com/com/com_x5gmz9kbyent,广州越秀区豪贤路101号立基商务大楼2楼(农讲所地C出口附近),https://sxsimg.xiaoyuanzhao.com/7E/A8/7EA6BC009DBAAC7BFBF03EF9579A34A8.png,启德留学,http://www.eic.org.cn,"['大牛集聚', '敢创新', '我们气氛好', '环境氛围好']",5天/周,,成立日期：2000-03-28,教育培训,不限,2018-12-31,"['岗位职责：', '1.收集客服内部的业务和KPI指标要求，制定本部门指标分解方案，实时监控各线条KPI完成情况，针对完成异常情况进行分析，助力部门KPI指标达成；', '2.定期评估分析服务策略的实施效果，及时跟进当时重要服务策略的实施效果，及时发现并指出策略存在问题，为运营策略实施提供可行的建议；', '3.收集战略性信息及分析，引入及吸收行业标杆企业的优秀经验，同时开展竞争情报收集与分析；', '4.搭建运营经验分享平台，收集并整理各类项目性，常规性运营经验，搭建经验分享平台，并促进经验有效分享；', '5.整合及分析市场投放数据源。', '岗位要求：', '1.熟悉内外部作业流程，对数据调研有一定的经验；', '2.对办公软件运用熟悉，如PPT excel word精通，又一定的MYSQL、或python 基础的优先考虑，并需具备较强的数据分析能力；', '3.具有敬业精神和拼搏精神，能够带领团队开展日常培训工作；', '4.优秀的表达能力、沟通能力、规划能力，思维敏捷。\xa0', '福利待遇：', '1、五险一金：试用期开始购买；', '2、额外奖励：人才推荐奖、年终奖、绩效奖金丰厚（结合公司业绩发展情况而定）；', '3、调薪机制：公司为员工搭建发展平台与晋升空间，每年3月全员根据绩效情况享受不同程度的调薪；', '4、工作时间：做5天休2天，每天上班7.5小时；', '5、法定假日：每年享受5天带薪年假（新入职员工）及11天法定节假日休息；', '6、团队活动：年度免费体检1次，公司组织免费旅游；', '7、员工活动：年会、生日会、羽毛球运动、瑜伽运动、节日活动、部门旅游聚餐等；', '8、公司规模：已有员工超过3200人，90%来自海内外知名高校，扁平化管理，管理制度规范；', '9、培训机制：线下+线上双结合，多渠道晋升机制，利于员工个人职业发展；', '10、孕期员工关怀：怀孕6个月以上的员工，每天可享受1小时的休假时间。']",https://www.shixiseng.com/intern/inn_b8scyvdkomdh,数据实习生,2000人以上,7天前,数据挖掘,4个月,2018-03-14 10:02:47,200-250/天
注册资本：1662500万元,上海,公司类型：其他股份有限公司(非上市),中原银行股份有限公司,组织机构代码：31741675-X,中原银行是河南省最大的城市商业银行，也是河南省唯一一家省级城市商业银行,https://www.shixiseng.com/com/com_ycnre6avpoqt,上海市,https://sxsimg.xiaoyuanzhao.com/D3/E5/D3681B31F09E89E985E109884F4EE2E5.jpg,中原银行,http://www.zybank.com.cn,"['高层前辈多', '专业领带人', '扁平化组织', '参与团队决策', '导师制', '实干不空谈']",5天/周,中原银行是河南省最大的城市商业银行，也是河南省唯一一家省级城市商业银行。根据银监会河南监管局的资料，在河南省内的五家城商行中，以2016年12月31日及截至该日年度的总资产、存款总额、贷款总额、股东权益总额、营业收入及网点总数计，中原银行均排名全省第一,成立日期：2014-12-23,金融,本科,2018-04-24,"['岗位职责：', '\xa01.参与搭建公司数据运营体系，梳理业务指标，完成报表及数据可视化相关工作；\xa0', '2.深入分析业务发展情况，撰写分析报告，及时给业务团队反馈；\xa0', '3.参与CRM平台的数据支撑工作，完善数据质量保证，推进数据挖掘与用户画像工作；\xa0', '4.快速支持日常临时需求分析任务。\xa0', '任职要求：', '1、全日制本科或硕士在读，计算机、数学、统计学等相关专业；', '2、了解数据库原理，熟练使用SQL,掌握PYthon、R、Matlab、Scala等编程语言；', '3、熟练使用OFFICE办公软件，特别是EXCEL;', '4、对数据充满好奇心，有较强的逻辑推理能力，沟通、协调能力，优秀的学习能力和抗压能力；', '5、做事细心、有耐心，稳定性好，有责任心和执行力；', '6、有数据可视化、数据挖掘相关经验是加分项。']",https://www.shixiseng.com/intern/inn_b1pwpqiwjcg6,数据分析师,2000人以上,7天前,数据挖掘,5个月,2018-03-14 09:53:50,100-120/天
,成都, ,成都联想利泰软件有限公司,,联想创投集团大数据平台,https://www.shixiseng.com/com/com_esdygydjezji,成都 - 高新区 - 软件园C12-12,https://sxsimg.xiaoyuanzhao.com/07/52/074E3610FA82A84D98BBDB2A188E9652.png,联想,http://www.lenovo.com.cn,[],5天/周,"联想集团是1984年中科院计算所投资20万元人民币，由11名科技人员创办，是中国的一家在信息产业内多元化发展的大型企业集团，和富有创新性的国际化的科技公司。从1996年开始，联想电脑销量一直位居中国国内市场首位；2005年，联想集团收购IBM PC（Personal computer，个人电脑）事业部；2013年，联想电脑销售量升居世界第一，成为全球最大的PC生产厂商。2014年10月，联想集团宣布了该公司已经完成对摩托罗拉移动的收购。
作为全球电脑市场的领导企业，联想从事开发、制造并销售可靠的、安全易用的技术产品及优质专业的服务，帮助全球客户和合作伙伴取得成功。联想公司主要生产台式电脑、服务器、笔记本电脑、智能电视、打印机、掌上电脑、主板、手机、一体机电脑等商品。
自2014年4月1日起， 联想集团成立了四个新的、相对独立的业务集团，分别是PC业务集团、移动业务集团、企业级业务集团、云服务业务集团。2016年8月，全国工商联发布“2016中国民营企业500强”榜单，联想名列第四。",,计算机/互联网,硕士,2018-03-27,,https://www.shixiseng.com/intern/inn_hjfni4uqfbre,数据挖掘实习生,2000人以上,7天前,数据挖掘,6个月,2018-03-13 16:48:30,90-150/天
